country,date,fert,gdppc,pop,agr_sh,ser_sh,lfp_female,educatt_primary_fem,educatt_primary_mal,educatt_primary_total,educatt_lsecond_female,educatt_lsecond_male,educatt_lsecond_total,educatt_usecond_female,educatt_usecond_male,educatt_usecond_total,year,decade
Australia,2001,1.739,44585.2111928867,19413000.0,4.75400018692017,74.5059967041016,43.9399792565578,,,,,,,,,,2001,2000s
Australia,2000,1.756,44334.4163924417,19153000.0,4.85699987411499,73.5270004272461,43.6304715385082,,,,,,,,,,2000,2000s
Australia,1999,1.755,43168.2987221633,18926000.0,4.92000007629395,73.713996887207,43.1902868384439,,,,,,,,,,1999,1990s
Australia,1998,1.762,41555.9449080785,18711000.0,4.875,73.3270034790039,43.0511758154254,,,,,,,,,,1998,1990s
Australia,1997,1.778,40153.6147166066,18517000.0,5.09299993515015,72.754997253418,42.9410370977615,,,,,,,,,,1997,1990s
Australia,1996,1.796,39056.1680099049,18311000.0,5.0019998550415,72.5380020141602,42.8569727723226,,,,,,,,,,1996,1990s
Australia,1995,1.822,38095.1290061946,18072000.0,4.94199991226196,72.1989974975586,42.7000394175072,,,,,,,,,,1995,1990s
Australia,1994,1.842,37133.0413139226,17855000.0,5.08199977874756,71.4520034790039,42.3032115546,,,,,,,,,,1994,1990s
Australia,1993,1.859,36090.3842053156,17667000.0,5.30700016021729,71.0910034179688,41.881830219398,,,,,,,,,,1993,1990s
Australia,1992,1.888,35033.3896674752,17495000.0,5.27799987792969,71.1460037231445,41.7710405610012,,,,,,,,,,1992,1990s
Australia,1991,1.849,35315.5059493529,17284000.0,5.46199989318848,70.7129974365234,41.5873966008905,,,,,,,,,,1991,1990s
Australia,1990,1.902,35911.3720771917,17065100.0,,,41.3840269823312,,,,,,,,,,1990,1990s
Australia,1989,1.838,35190.1647293717,16814400.0,,,,,,,,,,,,,1989,1980s
Australia,1988,1.831,34460.2797399632,16532200.0,,,,,,,,,,,,,1988,1980s
Australia,1987,1.845,33126.195391693,16263900.0,,,,,,,,,,,,,1987,1980s
Australia,1986,1.868,32797.1796431992,16018400.0,,,,,,,,,,,,,1986,1980s
Australia,1985,1.923,32045.3123290391,15758000.0,,,,,,,,,,,,,1985,1980s
Australia,1984,1.84,30866.2222578728,15544000.0,,,,,,,,,,,,,1984,1980s
Australia,1983,1.924,29850.1578179192,15369000.0,,,,,,,,,,,,,1983,1980s
Australia,1982,1.929,30912.1882014341,15178000.0,,,,,,,,,,,,,1982,1980s
Australia,1981,1.935,30419.4868563251,14927000.0,,,,,,,,,,,,,1981,1980s
Australia,1980,1.891,29907.7966636623,14692000.0,,,,,,,,,,,,,1980,1980s
Australia,1979,1.907,29383.0330414053,14514000.0,,,,,,,,,,,,,1979,1970s
Australia,1978,1.949,28547.9478967551,14358000.0,,,,,,,,,,,,,1978,1970s
Australia,1977,2.007,28625.1325069178,14192000.0,,,,,,,,,,,,,1977,1970s
Australia,1976,2.06,27944.1955282312,14033000.0,,,,,,,,,,,,,1976,1970s
Australia,1975,2.148,27513.8157037751,13893000.0,,,,,,,,,,,,,1975,1970s
Australia,1974,2.397,27483.6494050426,13723000.0,,,,,,,,,,,,,1974,1970s
Australia,1973,2.491,27077.127743479,13380000.0,,,,,,,,,,,,,1973,1970s
Australia,1972,2.744,26793.9483515177,13177000.0,,,,,,,,,,,,,1972,1970s
Australia,1971,2.961,26263.4510188456,12937000.0,,,,,,,69.0,70.615592956543,69.8000030517578,,,,1971,1970s
Australia,1970,2.859,26120.6210729662,12507000.0,,,,,,,,,,,,,1970,1970s
Australia,1969,2.886,24857.5218078372,12263000.0,,,,,,,,,,,,,1969,1960s
Australia,1968,2.888,23712.8659963529,12009000.0,,,,,,,,,,,,,1968,1960s
Australia,1967,2.848,22964.6733986814,11799000.0,,,,,,,,,,,,,1967,1960s
Australia,1966,2.881,21877.5307457311,11651000.0,,,,,,,,,,,,,1966,1960s
Australia,1965,2.977,21861.9296757339,11388000.0,,,,,,,,,,,,,1965,1960s
Australia,1964,3.146,21035.9026922183,11167000.0,,,,,,,,,,,,,1964,1960s
Australia,1963,3.332,20053.3510269212,10950000.0,,,,,,,,,,,,,1963,1960s
Australia,1962,3.442,19245.6057524971,10742000.0,,,,,,,,,,,,,1962,1960s
Australia,1961,3.54,19468.768299553,10483000.0,,,,,,,,,,,,,1961,1960s
Australia,1960,3.453,19378.3252760841,10276477.0,,,,,,,,,,,,,1960,1960s
Austria,2020,,,,3.48099994659424,71.4749984741211,46.4026088508401,,,,,,,,,,2020,NA
Austria,2019,,50552.9061212823,8877067.0,3.58100008964539,71.1630020141602,46.406015487422,,,,,,,,,,2019,2010s
Austria,2018,1.47,50051.7859126367,8840521.0,3.69400000572205,70.870002746582,46.4255403955435,,,,,,,,,,2018,2010s
Austria,2017,1.52,49031.1070286152,8797566.0,3.9300000667572,71.1480026245117,46.6188922827494,,,,,,,73.7654037475586,85.9386367797852,79.6625823974609,2017,2010s
Austria,2016,1.53,48215.8905287218,8736668.0,4.34800004959106,70.088996887207,46.7054643299612,,,,,,,72.8933029174805,85.9318389892578,79.2102432250977,2016,2010s
Austria,2015,1.49,47789.3850154389,8642699.0,4.5310001373291,69.7050018310547,46.6744664057139,,,,,,,72.4668502807617,86.0193405151367,79.0129013061523,2015,2010s
Austria,2014,1.46,47842.7489082353,8546356.0,4.83699989318848,69.4120025634766,46.7084314130298,,,,98.6620635986328,99.2039337158203,98.9232177734375,71.5268096923828,85.1891479492188,78.1098403930664,2014,2010s
Austria,2013,1.44,47901.366129632,8479823.0,4.57600021362305,69.5169982910156,46.5790575630271,,,,,,,70.5287933349609,84.5956497192383,77.3063583374023,2013,2010s
Austria,2012,1.44,48172.2381151452,8429991.0,4.67500019073486,69.245002746582,46.5071910603353,,,,,,,69.8329696655273,84.6652374267578,76.9751129150391,2012,2010s
Austria,2011,1.43,48065.3165411898,8391643.0,4.93800020217896,69.0370025634766,46.335324551163,,,,,,,69.0692901611328,84.3671875,76.4276962280273,2011,2010s
Austria,2010,1.44,46858.0432733717,8363404.0,5.21299982070923,69.8789978027344,46.1393251301631,,,,,,,69.2499084472656,84.4569396972656,76.5560989379883,2010,2010s
Austria,2009,1.39,46123.4911031965,8343323.0,5.32200002670288,69.7080001831055,46.0477900367534,,,,,,,68.0644226074219,84.1971817016602,75.810188293457,2009,2000s
Austria,2008,1.42,48053.4823567215,8321496.0,5.2519998550415,68.5130004882813,45.7303529337981,,,,,,,62.9571800231934,83.5525894165039,72.4694595336914,2008,2000s
Austria,2007,1.38,47510.2937856663,8295487.0,5.52699995040894,67.1490020751953,45.4899444491957,,,,,,,64.9115371704102,83.0205993652344,73.5906066894531,2007,2000s
Austria,2006,1.41,45951.7346365426,8268641.0,5.24399995803833,66.5940017700195,45.4368963969304,,,,,,,,,,2006,2000s
Austria,2005,1.41,44637.8560109729,8227829.0,5.27400016784668,67.1510009765625,45.2567145565138,,,,,,,66.9239883422852,82.1544799804688,74.2021636962891,2005,2000s
Austria,2004,1.42,43956.5829032552,8171966.0,4.90199995040894,68.3649978637695,45.1139870940551,,,,,,,,,,2004,2000s
Austria,2003,1.38,43052.602598004,8121423.0,5.50400018692017,65.5770034790039,44.3685646061133,,,,,,,,,,2003,2000s
Austria,2002,1.39,42859.3299380524,8081957.0,5.75899982452393,65.3889999389648,44.2920881446511,,,,,,,,,,2002,2000s
Austria,2001,1.33,42370.9302536426,8042293.0,5.80499982833862,64.8300018310547,43.7543784633758,,,,,,,,,,2001,2000s
Austria,2000,1.36,42001.210774577,8011566.0,6.05100011825562,63.9249992370605,43.5129694446005,,,,,,,,,,2000,2000s
Austria,1999,1.34,40727.4844977123,7992324.0,6.23299980163574,64.0090026855469,43.5067261552184,,,,,,,,,,1999,1990s
Austria,1998,1.37,39405.4152181248,7976789.0,6.4850001335144,63.951000213623,43.5197160349898,,,,,,,,,,1998,1990s
Austria,1997,1.39,38084.702501734,7968041.0,6.89200019836426,63.4650001525879,43.336897713279,,,,,,,,,,1997,1990s
Austria,1996,1.45,37346.00747133,7959017.0,7.42799997329712,62.273998260498,43.192647562793,,,,,,,,,,1996,1990s
Austria,1995,1.42,36537.9935189467,7948278.0,7.33599996566772,60.5629997253418,43.2944738144256,,,,,,,,,,1995,1990s
Austria,1994,1.47,35643.0281994678,7936118.0,7.19899988174438,60.3339996337891,42.9880608822375,,,,,,,,,,1994,1990s
Austria,1993,1.5,34941.1438000899,7905633.0,7.38100004196167,59.7550010681152,41.9246188966997,,,,,,,,,,1993,1990s
Austria,1992,1.51,35045.8447897486,7840709.0,7.54500007629395,59.0289993286133,41.6504145473984,,,,,,,,,,1992,1990s
Austria,1991,1.51,34707.0717555948,7754891.0,7.71400022506714,58.5040016174316,41.1292977694184,,,,,,,,,,1991,1990s
Austria,1990,1.46,33888.9959832052,7677850.0,,,41.0341677222639,,,,,,,,,,1990,1990s
Austria,1989,1.45,32726.0598533404,7619567.0,,,,,,,,,,,,,1989,1980s
Austria,1988,1.45,31643.8093644956,7585317.0,,,,,,,,,,,,,1988,1980s
Austria,1987,1.43,30677.5444784051,7574586.0,,,,,,,,,,,,,1987,1980s
Austria,1986,1.45,30285.933643177,7569794.0,,,,,,,,,,,,,1986,1980s
Austria,1985,1.47,29623.4344573714,7564985.0,,,,,,,,,,,,,1985,1980s
Austria,1984,1.52,28914.8569002289,7561434.0,,,,,,,,,,,,,1984,1980s
Austria,1983,1.56,28898.2193015577,7561910.0,,,,,,,,,,,,,1983,1980s
Austria,1982,1.66,28018.5413109715,7574140.0,,,,,,,,,,,,,1982,1980s
Austria,1981,1.67,27485.8324807734,7568710.0,,,,,,,,,,38.127269744873,66.1198577880859,50.7143898010254,1981,1980s
Austria,1980,1.65,27595.8351416849,7549433.0,,,,,,,,,,,,,1980,1980s
Austria,1979,1.6,27126.1785110046,7549425.0,,,,,,,,,,,,,1979,1970s
Austria,1978,1.6,25703.13767632,7562305.0,,,,,,,,,,,,,1978,1970s
Austria,1977,1.63,25736.5515667292,7568430.0,,,,,,,,,,,,,1977,1970s
Austria,1976,1.69,24501.7497216814,7565525.0,,,,,,,,,,,,,1976,1970s
Austria,1975,1.83,23387.7067454633,7578903.0,,,,,,,,,,,,,1975,1970s
Austria,1974,1.91,23410.8905695839,7599038.0,,,,,,,,,,,,,1974,1970s
Austria,1973,1.94,22561.3707979535,7586115.0,,,,,,,,,,,,,1973,1970s
Austria,1972,2.08,21628.9664335624,7544201.0,,,,,,,,,,,,,1972,1970s
Austria,1971,2.2,20483.4535598112,7500482.0,,,,,,,,,,25.7472496032715,54.0457992553711,38.3216514587402,1971,1970s
Austria,1970,2.29,19573.8671624626,7467086.0,,,,,,,,,,,,,1970,1970s
Austria,1969,2.49,18474.5402685695,7441055.0,,,,,,,,,,,,,1969,1960s
Austria,1968,2.58,17443.7052192203,7415403.0,,,,,,,,,,,,,1968,1960s
Austria,1967,2.62,16783.8899182416,7376998.0,,,,,,,,,,,,,1967,1960s
Austria,1966,2.66,16416.0056301174,7322066.0,,,,,,,,,,,,,1966,1960s
Austria,1965,2.7,15648.5269132562,7270889.0,,,,,,,,,,,,,1965,1960s
Austria,1964,2.79,15220.8199272257,7223801.0,,,,,,,,,,,,,1964,1960s
Austria,1963,2.82,14438.3568543653,7175811.0,,,,,,,,,,,,,1963,1960s
Austria,1962,2.8,13953.9501954416,7129864.0,,,,,,,,,,,,,1962,1960s
Austria,1961,2.78,13677.4644013835,7086299.0,,,,,,,,,,,,,1961,1960s
Austria,1960,2.69,13031.0317692215,7047539.0,,,,,,,,,,,,,1960,1960s
Belgium,2020,,,,0.935000002384186,78.4169998168945,46.2076891709426,,,,,,,,,,2020,NA
Belgium,2019,,47618.2982067854,11484055.0,0.961000025272369,78.1940002441406,46.2009077537759,,,,,,,,,,2019,2010s
Belgium,2018,1.62,47035.6139543386,11427054.0,0.994000017642975,77.943000793457,46.2062395181533,,,,,,,,,,2018,2010s
Belgium,2017,1.65,46409.1300759444,11375158.0,1.16400003433228,78.0800018310547,45.8425717209555,95.3366317749023,96.4327697753906,95.8703308105469,84.722412109375,88.3818664550781,86.5041732788086,67.6378173828125,70.7445220947266,69.1504516601563,2017,2010s
Belgium,2016,1.68,45850.9330303307,11331422.0,1.25100004673004,77.4860000610352,45.9262352150283,95.0032577514648,96.4410095214844,95.6992492675781,82.6214370727539,87.1001205444336,84.7895202636719,65.4116516113281,68.8634872436523,67.0826416015625,2016,2010s
Belgium,2015,1.7,45507.2310582037,11274196.0,1.17700004577637,77.3889999389648,46.0490790676097,94.274658203125,95.9163513183594,95.0690612792969,82.1870193481445,86.6733779907227,84.3579177856445,64.6968688964844,67.8251037597656,66.210578918457,2015,2010s
Belgium,2014,1.74,44855.9702018757,11209057.0,1.21800005435944,77.3889999389648,45.9818080865301,92.9041137695313,94.9072189331055,93.8728408813477,80.146110534668,84.6837692260742,82.3405380249023,62.2965507507324,65.8579788208008,64.0188674926758,2014,2010s
Belgium,2013,1.76,44355.3773098766,11159407.0,1.36000001430511,76.9369964599609,45.6468177538006,91.9264602661133,94.2144165039063,93.032356262207,79.4414901733398,83.8821716308594,81.5879287719727,62.8345489501953,65.8222579956055,64.278678894043,2013,2010s
Belgium,2012,1.8,44361.2100930567,11106932.0,1.17200005054474,77.0719985961914,45.2703783273049,91.1740036010742,93.9065780639648,92.4942398071289,77.673957824707,83.0889511108398,80.2901916503906,61.5574417114258,64.9801330566406,63.2111015319824,2012,2010s
Belgium,2011,1.81,44309.6325382687,11038264.0,1.30099999904633,75.4660034179688,45.2412838061347,91.8553237915039,94.0572280883789,92.9185104370117,77.5048370361328,82.8823394775391,80.1013717651367,60.8857002258301,64.7672882080078,62.7599296569824,2011,2010s
Belgium,2010,1.86,44141.8781415734,10895586.0,1.35199999809265,75.2730026245117,45.1402922983842,91.4206466674805,93.9965667724609,92.6636505126953,77.0858383178711,82.3820495605469,79.641487121582,59.7529106140137,63.8468017578125,61.7283782958984,2010,2010s
Belgium,2009,1.84,43306.596023102,10796493.0,1.48699998855591,75.0380020141602,44.9255891468335,92.1010284423828,94.5121688842773,93.2641372680664,76.4084167480469,82.6720428466797,79.4299163818359,59.2774085998535,64.2847518920898,61.6929016113281,2009,2000s
Belgium,2008,1.85,44556.8252232385,10709973.0,1.55299997329712,73.7750015258789,44.7386895263064,91.7385711669922,94.3770523071289,93.0106506347656,75.1468124389648,81.7366027832031,78.3239135742188,57.6325607299805,63.422779083252,60.4241600036621,2008,2000s
Belgium,2007,1.82,44710.3842532272,10625700.0,1.85599994659424,73.7170028686523,44.4658890020757,,,,,,,,,,2007,2000s
Belgium,2006,1.8,43442.5827025048,10547958.0,1.9539999961853,73.3529968261719,44.1962613596154,91.3976135253906,93.6534118652344,92.4834671020508,73.9989318847656,79.7918014526367,76.7874526977539,55.4673690795898,60.1738395690918,57.7329292297363,2006,2000s
Belgium,2005,1.76,42641.6935775474,10478617.0,2.03900003433228,73.2750015258789,43.9405293047851,,,,,,,,,,2005,2000s
Belgium,2004,1.72,41903.9923992143,10421137.0,2.21900010108948,72.8430023193359,43.6394750320877,,,,,,,,,,2004,2000s
Belgium,2003,1.67,40634.5964886326,10376133.0,1.72099995613098,73.3600006103516,42.977674063001,,,,,,,,,,2003,2000s
Belgium,2002,1.65,40385.8680929315,10332785.0,1.78999996185303,72.4260025024414,42.7728684087852,,,,,,,,,,2002,2000s
Belgium,2001,1.67,39886.4953116175,10286570.0,1.37999999523163,73.1320037841797,42.340000352867,,,,,,,,,,2001,2000s
Belgium,2000,1.67,39588.5978784345,10251250.0,1.90799999237061,72.2789993286133,42.9850613634133,,,,,,,,,,2000,2000s
Belgium,1999,1.62,38262.6247646785,10226419.0,2.39299988746643,71.8359985351563,42.8668422257843,,,,,,,,,,1999,1990s
Belgium,1998,1.6,37038.2489563237,10203008.0,2.23799991607666,70.5169982910156,42.2232171079612,,,,,,,,,,1998,1990s
Belgium,1997,1.6,36403.2582243852,10181245.0,2.65700006484985,69.7969970703125,41.8855998048502,,,,,,,,,,1997,1990s
Belgium,1996,1.59,35157.6952421495,10156637.0,2.74499988555908,69.6210021972656,41.519377931669,,,,,,,,,,1996,1990s
Belgium,1995,1.56,34767.0289096958,10136811.0,2.67799997329712,69.0690002441406,41.4076985533448,,,,,,,,,,1995,1990s
Belgium,1994,1.56,34028.4248411231,10115603.0,2.88800001144409,68.234001159668,41.2132347465904,,,,,,,,,,1994,1990s
Belgium,1993,1.61,33066.4173547589,10084475.0,2.63199996948242,67.911003112793,41.1049345412031,,,,,,,,,,1993,1990s
Belgium,1992,1.65,33518.2431754678,10045158.0,2.89599990844727,66.4800033569336,40.4625771975925,,,,,,,,,,1992,1990s
Belgium,1991,1.66,33147.139122237,10004486.0,2.99499988555908,65.8030014038086,39.8576922305327,,,,,,,,,,1991,1990s
Belgium,1990,1.62,32671.6452350891,9967379.0,,,39.0892121714912,,,,,,,,,,1990,1990s
Belgium,1989,1.58,31772.4011406873,9937697.0,,,,,,,,,,,,,1989,1980s
Belgium,1988,1.57,30818.8657051313,9901664.0,,,,,,,,,,,,,1988,1980s
Belgium,1987,1.54,29522.589326237,9870234.0,,,,,,,,,,,,,1987,1980s
Belgium,1986,1.54,28881.5692179812,9861823.0,,,,,,,,,,,,,1986,1980s
Belgium,1985,1.51,28374.6644476755,9858308.0,,,,,,,,,,,,,1985,1980s
Belgium,1984,1.54,27921.9054524642,9855372.0,,,,,,,,,,,,,1984,1980s
Belgium,1983,1.57,27249.4113540089,9855520.0,,,,,,,,,,,,,1983,1980s
Belgium,1982,1.61,27162.5422127729,9856303.0,,,,,,,,,,,,,1982,1980s
Belgium,1981,1.66,26994.5472977401,9858982.0,,,,,,,,,,,,,1981,1980s
Belgium,1980,1.68,27069.4358273345,9859242.0,,,,,,,,,,,,,1980,1980s
Belgium,1979,1.69,25946.22174111,9848382.0,,,,,,,,,,,,,1979,1970s
Belgium,1978,1.69,25375.4945117631,9839534.0,,,,,,,,,,,,,1978,1970s
Belgium,1977,1.71,24697.3089301033,9830358.0,,,,,,,,,,,,,1977,1970s
Belgium,1976,1.73,24573.9529166003,9818227.0,,,,,,,,,,,,,1976,1970s
Belgium,1975,1.74,23300.7664142045,9800700.0,,,,,,,,,,,,,1975,1970s
Belgium,1974,1.83,23836.8157944385,9772419.0,,,,,,,,,,,,,1974,1970s
Belgium,1973,1.95,22867.9515686177,9741720.0,,,,,,,,,,,,,1973,1970s
Belgium,1972,2.09,21563.8784560089,9711115.0,,,,,,,,,,,,,1972,1970s
Belgium,1971,2.21,20559.7234222373,9673162.0,,,,,,,,,,,,,1971,1970s
Belgium,1970,2.25,19807.7253917208,9655549.0,,,,94.2242813110352,94.7741012573242,94.4858474731445,30.2695598602295,37.8473892211914,33.8746490478516,10.917140007019,17.4312896728516,14.0161895751953,1970,1970s
Belgium,1969,2.27,18778.8704316734,9646032.0,,,,,,,,,,,,,1969,1960s
Belgium,1968,2.31,17661.2184337474,9618756.0,,,,,,,,,,,,,1968,1960s
Belgium,1967,2.41,17017.1131514409,9580991.0,,,,,,,,,,,,,1967,1960s
Belgium,1966,2.52,16474.8315912848,9527807.0,,,,,,,,,,,,,1966,1960s
Belgium,1965,2.61,16079.0517691191,9463667.0,,,,,,,,,,,,,1965,1960s
Belgium,1964,2.71,15667.857518951,9378113.0,,,,,,,,,,,,,1964,1960s
Belgium,1963,2.68,14788.0932437405,9289770.0,,,,,,,,,,,,,1963,1960s
Belgium,1962,2.59,14277.7557746621,9220578.0,,,,,,,,,,,,,1962,1960s
Belgium,1961,2.63,13624.5883082738,9183948.0,,,,,,,,,,,,,1961,1960s
Belgium,1960,2.54,13021.6523226267,9153489.0,,,,,,,,,,,,,1960,1960s
Bahrain,2020,,,,0.967000007629395,63.9529991149902,19.7752428789097,,,,,,,,,,2020,NA
Bahrain,2019,,20912.9868841525,1641172.0,0.986000001430511,63.7970008850098,20.0547912170558,,,,,,,,,,2019,2010s
Bahrain,2018,1.987,21478.1144253022,1569439.0,1.00399994850159,63.6479988098145,20.4788992824925,83.0292129516602,88.9380569458008,87.0229034423828,77.8511199951172,80.9359817504883,79.9361190795898,62.9140815734863,65.8941192626953,64.9282302856445,2018,2010s
Bahrain,2017,2.01,22167.0782833708,1494074.0,1.02300000190735,63.4910011291504,20.9129232061007,73.5513076782227,82.5553894042969,79.6901473999023,68.0670318603516,74.3448028564453,72.3471069335938,50.3751106262207,59.4147109985352,56.538158416748,2017,2010s
Bahrain,2016,2.033,22272.9668967477,1425791.0,1.04799997806549,63.6310005187988,21.3822904732151,71.9618072509766,79.12255859375,76.7471084594727,66.3040390014648,70.6734008789063,69.2239532470703,48.4726486206055,56.8150405883789,54.0475997924805,2016,2010s
Bahrain,2015,2.056,22353.3596020299,1371851.0,1.07500004768372,63.765998840332,21.7326245830093,,,,,,,,,,2015,2010s
Bahrain,2014,2.078,22395.3060349444,1336075.0,1.07799994945526,63.7179985046387,21.74642880219,,,,,,,,,,2014,2010s
Bahrain,2013,2.098,21805.1173792575,1315029.0,1.08500003814697,63.8120002746582,21.5692361628702,,,,,,,,,,2013,2010s
Bahrain,2012,2.118,20924.7104304295,1299943.0,1.09200000762939,63.8190002441406,21.2822055612269,,,,,,,,,,2012,2010s
Bahrain,2011,2.139,20516.5883157314,1278151.0,1.09599995613098,63.6619987487793,21.0261687051285,,,,,,,,,,2011,2010s
Bahrain,2010,2.164,20722.1372891347,1240860.0,1.08399999141693,63.1990013122559,21.0674011765414,63.8701705932617,70.4668579101563,68.296989440918,56.704418182373,54.0099906921387,54.8962707519531,45.208740234375,40.5956001281738,42.1130104064941,2010,2010s
Bahrain,2009,2.197,20796.2019205807,1185076.0,1.13800001144409,64.3259963989258,20.8005614614758,,,,,,,,,,2009,2000s
Bahrain,2008,2.241,21562.6624712122,1114641.0,1.17900002002716,64.4300003051758,20.7008511102535,,,,,,,,,,2008,2000s
Bahrain,2007,2.297,21837.5068879636,1035919.0,1.23000001907349,65.5329971313477,20.7550118840804,,,,,,,,,,2007,2000s
Bahrain,2006,2.363,21795.641469988,958418.0,1.28400003910065,66.6210021972656,20.9093627284869,,,,,,,,,,2006,2000s
Bahrain,2005,2.436,22066.209072122,889164.0,1.34099996089935,67.8040008544922,21.0947235621194,,,,,,,,,,2005,2000s
Bahrain,2004,2.514,22144.6068766373,829844.0,1.39900004863739,68.7089996337891,21.2377345706646,,,,,,,,,,2004,2000s
Bahrain,2003,2.59,22058.8721481813,778708.0,1.46200001239777,69.4369964599609,21.3619944867502,,,,,,,,,,2003,2000s
Bahrain,2002,2.663,21981.9195272313,735146.0,1.51699995994568,69.7509994506836,21.432553352678,,,,,,,,,,2002,2000s
Bahrain,2001,2.731,22416.2309058685,697545.0,1.56900000572205,69.8619995117188,21.4188388807395,66.2770767211914,88.1590270996094,80.3208084106445,56.9496803283691,74.6929626464844,68.3372268676758,45.960880279541,51.7094917297363,49.6503105163574,2001,2000s
Bahrain,2000,2.795,22955.2372613294,664611.0,1.64100003242493,69.9089965820313,21.2674497786857,,,,,,,,,,2000,2000s
Bahrain,1999,2.856,22761.1535577575,636541.0,1.71099996566772,70.1119995117188,21.0046493101577,,,,,,,,,,1999,1990s
Bahrain,1998,2.919,22634.9856468785,613700.0,1.7849999666214,70.088996887207,20.6213832077311,,,,,,,,,,1998,1990s
Bahrain,1997,2.987,22281.7807014059,594931.0,1.86800003051758,69.8860015869141,20.1502163321565,,,,,,,,,,1997,1990s
Bahrain,1996,3.062,22220.782690136,578666.0,1.94900000095367,69.6900024414063,19.6359986364153,,,,,,,,,,1996,1990s
Bahrain,1995,3.147,21910.3402805166,563697.0,2.03299999237061,69.4290008544922,19.114639720919,,,,,,,,,,1995,1990s
Bahrain,1994,3.244,21623.234768984,549583.0,2.11999988555908,69.2979965209961,18.6871294316944,,,,,,,,,,1994,1990s
Bahrain,1993,3.352,22218.0606042329,536210.0,2.20499992370605,69.1050033569336,18.2848757991825,,,,,,,,,,1993,1990s
Bahrain,1992,3.471,20178.5246085811,523086.0,2.32299995422363,69.1650009155273,17.9183233137001,,,,,,,,,,1992,1990s
Bahrain,1991,3.599,19407.6540816872,509760.0,2.43400001525879,69.0400009155273,17.5864086408641,,,,35.7000007629395,35.2280616760254,35.4000015258789,,,,1991,1990s
Bahrain,1990,3.732,17934.7616005435,495931.0,,,17.6650845583153,,,,,,,,,,1990,1990s
Bahrain,1989,3.866,17702.5042889354,481087.0,,,,,,,,,,,,,1989,1980s
Bahrain,1988,3.997,18240.7418968615,465198.0,,,,,,,,,,,,,1988,1980s
Bahrain,1987,4.124,17663.562665778,448971.0,,,,,,,,,,,,,1987,1980s
Bahrain,1986,4.245,16571.520269408,433480.0,,,,,,,,,,,,,1986,1980s
